PolicyID,CustomerID,PremiumAmount,PaymentFrequency,LastPaymentDate
97ce131a-31f6-402e-be6c-62db00c3910a,96c5f488-ff67-4cfb-b8fb-414dafa1a179,1385.65,Monthly,2022-02-14
83317828-2865-4333-9868-d88e9aa7952f,96dc94f9-5ecd-4f96-9ad3-525c7f914ceb,671.09,Annual,2021-08-13
ac50a04d-03b7-4e22-a760-c07dd198722e,96de31de-3599-407b-875d-e3e488c70014,1661.74,Monthly,
bb41910b-b0cd-4333-a993-c84b8ba38427,971657ae-4980-4f02-94c6-81d4304d385a,403.32,Monthly,2021-12-10
a0f019fe-9571-4dc2-9e87-2c814a86dee6,971de3c9-5430-4704-9eb4-0f0406a72e4c,1103.35,Annual,2024-03-19
1d002fb3-eee7-4e5e-bed2-96faf9cf1bd7,9730273b-8f63-4ea9-b292-b0dcf7e84eff,1289.43,Annual,2023-09-26
1a870094-cf84-4545-adb3-21e4ba47a721,97359d8e-cee0-4869-a49e-0c7bc921127c,1842.73,Monthly,2021-11-22
c2cbe4e5-f442-4a4e-984b-5d4d6d46e9a0,973fe846-33ac-41e7-8b1e-5aac9a35f70a,703.77,Monthly,
27514f83-4cf8-4bd7-8941-4fbae7d53259,974912fd-3aef-41db-8943-e646720a32ff,1186.94,Annual,
90f6439b-17ea-42dc-9091-3992263076e9,974f9b3a-838e-4990-9885-36035563bdd0,835.13,Monthly,
71d60079-ed4f-49ab-9f9d-f1dfb47f2634,976a86a9-5682-4c49-9eb0-d08a62cf1ff1,953.53,Annual,2023-09-15
a1c06407-ae6f-4544-83bb-5d3020cca70b,9789335b-0684-47a4-92ca-d2a015ebc97d,1381.86,Monthly,2021-01-01
c99ffff7-a352-427b-ab9b-63bf14375890,97980b1b-49df-43bf-9375-41f6761849ec,787.2,Annual,
63b2d2be-542b-4e9f-acde-1a2a22be3075,979fcb71-c5f7-4f8f-96e6-e7ae27326cd5,1683.61,Annual,2024-02-18
dd45c2ac-16c4-4681-a8f0-5400a43bda70,97a0937f-97ef-4689-a21f-155f5d228e5c,1056.38,Monthly,2023-04-17
ca9c3fdf-f897-44c1-8412-5a308f0a7345,97a26344-c6ab-4d4c-a571-ee857458911c,760.38,Annual,2022-04-01
96664907-d046-4741-8b4d-8c2245010f99,97a2c8ac-28d2-4c86-af10-dd88a4c83365,491.47,Monthly,2024-10-28
02c9a808-e793-410d-af6d-df418647a529,97a74b6a-dd19-4a95-9be2-742b2cb12e55,1474.44,Annual,2021-08-25
14f4a459-0385-4b60-9031-1d855b73ae8b,97c5f61b-872d-4803-ae2a-c4335bb4501f,1269.15,Annual,2021-02-01
2e19876a-0a1d-4e1d-96e5-75c0c0c61a60,97c618c4-ed31-44e6-9754-89330c87b901,1582.22,Annual,2020-06-10
e7e0a124-fd74-4ab7-b5b3-aa64d34867b2,97c78b51-0031-4c88-8935-35d0747a8c44,1097.59,Monthly,2023-10-17
f52d3dea-8398-479d-94e3-8b80acb7305c,97ed1422-fdf7-40ae-8d88-761cb6f782fd,4554.99,Annual,2022-01-29
2eaf2c2a-a313-4b91-a97c-9968a17e86df,9810fdb4-64ff-4379-8f62-8b886e0394a8,1339.92,Monthly,2023-11-11
ced8d182-7cce-4167-a5da-f45b7cf9760e,981cf96f-ff54-4638-83b1-0690035c2850,1755.37,Annual,
ee2078ec-f05f-4b86-aa43-ab975cf0801f,983c7c1d-2f25-44e2-a3fa-71e526ead1da,1561.8,Annual,2020-07-29
45830962-2b5e-43ea-aed5-d6b5e814d9e2,9846f554-abeb-40bf-9d1b-f415ad8b7870,481.44,Annual,2020-03-02
4892421d-2108-4113-b514-078f4bafbd35,984ab670-29a0-4486-a854-a3e1e6f31ae6,596.85,Annual,
fbed8bbc-8f2a-4866-bfec-da1168dcd8a2,98529998-934a-4e46-83e1-d0b1927d1f05,289.39,Annual,2023-07-29
87b145e3-bd43-4311-bac5-9bf77562401b,985b3081-7fc1-4be5-ae75-5f0f6a1a528b,1536.51,Monthly,2023-08-08
92b2e8f5-8ca2-4b8b-9089-dd0c23a6e00d,98619450-9611-43e8-bb0c-c52003fc825b,427.18,Annual,2021-08-16
fe885658-f975-4882-882e-f8061e2aec3d,98636d9c-5446-479f-9bbc-e675a263281d,451.81,Annual,2023-04-26
e01e9179-9ccb-4b9e-99a6-a984e512a4c1,986f55b1-8627-4cf1-a3a4-38b8d88f0825,745.35,Monthly,
b2d08688-7d59-469a-a258-8f19bd307259,988e1a6a-bb91-48c2-bbce-ede5d88f5104,1317.6,Monthly,
3551725c-d618-461b-bcde-3c1eed574f1e,9899a88b-05ac-4d70-91c8-661487197f25,1551.66,Annual,2020-03-23
8bba6ac3-8947-42b6-a174-908e89e4315b,989c930a-171e-49b4-9f21-269f80971923,1712.71,Monthly,2021-04-30
89b0add7-ef81-4724-a59d-598564d3c9d3,98a00547-9276-4bad-8f70-573296d3c700,1964.87,Monthly,2022-01-10
cb030bb1-2289-45d7-867a-ea0ee29b516e,98ba19c4-2be6-4291-89b0-72c8dc1dc4ea,1302.73,Monthly,2020-04-07
f2a5e438-09de-4d80-9873-5a1284e81c9b,98d1e1cf-dd27-4c72-998f-bfeb7e4855be,2996.1000000000004,Annual,
f0526654-e644-467d-8dac-bb3ff9e7b489,98dc4edf-c53e-422c-bc55-daa9aeae0f1c,487.51,Monthly,2020-04-24
bdc05c23-3eb0-46ce-a779-a804d8e28ee8,98e38d32-2667-4f65-8b9a-3ee16db1ced5,1815.0,Monthly,2024-05-26
0918a025-ef61-4cfc-8fc0-3e132bb192d8,98eb86cb-30a4-433c-b292-8447fd658219,1481.8,Annual,2020-09-07
8358756f-e1b1-4f89-911f-ad8b4fba0da4,98ede60c-6ea5-4f4b-99a1-3e1cada138a9,1507.36,Annual,2020-03-07
3ecb285c-7e38-4d92-b94e-e57a499a25e5,98efd7d6-e729-4305-9411-8ad416e5443d,371.35,Annual,2023-02-12
a3cb777c-4a49-4696-8595-16e52ebf48fb,98fef279-7fcb-49a2-b850-f977828d65b0,1868.02,Monthly,2022-06-09
2cc17f8c-0565-44aa-bd7d-025303f1b088,9907df4e-4ca4-436c-a895-fe9b39981648,248.08,Annual,
3029ef02-ec34-49e7-8820-e42922a557e1,99378250-dee9-404e-8c04-97919048bfeb,1339.92,Monthly,
7e60f2c7-5af2-445b-a92f-5c1e1dc0e3e4,993a2b03-dd98-4efc-b04b-76ad0ff83b83,1369.21,Monthly,2024-02-10
2c7ef61e-5739-49a0-9baa-ea6186dcc62c,99509aff-c2e4-4a3c-8e42-7ddd5222677c,1496.7,Annual,2022-11-20
b1b75774-cde3-48a8-8c6e-2ff4b9c4d1bb,99560865-5868-4a62-99cd-684b7b9e1394,557.8,Monthly,2022-12-23
9c1ed990-eb56-48ad-aa17-08add1c07cc9,996bf798-1f9f-4035-9030-65efb244c6a0,12429.1,Annual,2023-04-13
5bbe8255-33bb-44ce-ab9d-370f2482b166,99749726-c0df-45c2-9a24-24cf0edf9c6e,1776.29,Annual,2020-04-06
f238abe6-70e3-498d-bbbe-716c739f6638,997a0ab1-647b-40c5-9bcc-816e2133e3ef,913.34,Monthly,2021-05-16
31e822f8-f29d-46f3-a67b-3f5716463e72,997b3a95-5645-4048-a295-294d943b8861,458.23,Monthly,2023-03-24
7dcb373a-6c61-4840-b346-99a1368e5669,9980f158-26e6-47f9-b981-910578e60de3,587.61,Monthly,2020-12-07
1b6eee74-0bcb-4338-81c6-9d0795b562a5,99829d05-445d-42f7-8a79-c64d8b5fa7da,1991.79,Annual,2023-11-03
938f3ff8-365d-4a0e-aa70-8806441d738e,998f29e5-4b35-46be-b0b3-d52486fed4e7,1570.04,Monthly,2023-11-10
c4cf50db-f7e0-4405-b0e7-0683706e541a,99a4e77d-3a61-416f-a6ea-9e055cb710b8,666.69,Annual,
c3328899-38a7-4f1b-a46b-7ddf3ec0b09a,99a81959-c2cb-40f3-b1c3-4b9ea0de2bc5,386.51,Annual,2024-12-09
41d59867-b67c-4b26-b48f-e84509040916,99aa73b7-5fa1-4220-980b-15caf40604a5,735.48,Monthly,2024-08-08
49aa868a-150a-4be5-9114-9b40b6a3ff0c,99ac09d3-5fcd-4996-9369-1b0d40ce22eb,1099.76,Monthly,2021-06-10
b4057859-4e60-4054-b6bc-d89ca20b731d,99ac541b-5469-419c-86e2-7f33792b8726,1555.95,Annual,2024-06-17
6004af23-0b03-4942-801b-ef3e349da5d4,99cc79d5-fef3-4f49-8a7b-1adcb35be630,1470.51,Annual,2023-05-03
44cf406d-5d7f-460a-8a1c-b7459276a404,99d02550-ca26-40af-a22c-fc19e9a23360,1999.87,Monthly,2020-08-18
0b04c2ea-ed86-4cf6-88e0-03831e785134,99d1754d-9f6a-435b-88e7-6dd4a3f297d6,255.76,Monthly,2020-05-23
69d2aab0-90d9-4c08-8a34-b6c5c03cd08e,99d4805f-a59e-4e66-b8a7-7096c5d2150d,1815.88,Monthly,2022-02-27
28705223-e51a-476d-a440-8b473309a24c,99d6dceb-31fe-4324-8ea0-b2cb55146c70,883.61,Monthly,
296fdba7-eef5-47f6-9fba-e8bba12452bf,99e1744b-fd91-428a-a60f-24baa24edc56,618.78,Annual,2020-08-18
2717d159-d135-44eb-9ec1-848a1283d249,99f1d86c-cda0-4416-8daa-a402168a13d7,554.84,Monthly,2024-01-10
212f33bc-2451-4576-a22e-2a3a576da524,99f27959-068d-4dd1-8e66-0d242957dd88,1962.59,Annual,2020-04-18
b6c0cce1-2dd8-4546-bc59-b149978e16a4,99f410bf-3ea8-414a-8165-4fa9aef3c1b4,818.11,Monthly,2021-11-28
8fb034ac-8a05-4320-ad58-68c1b225887f,99f4ac54-2fdf-4f1d-b493-fbb53f941ab0,1723.91,Monthly,
2f298d9f-dd16-4f02-b150-e85025408f8f,99f90cc9-928c-4ae9-862e-cb2841615e5b,1398.02,Monthly,2021-12-03
d7b94ce6-2286-41d5-9027-aaa858c0515e,99fe076b-4aa4-4dc4-bfaf-94fdcf976ffc,801.71,Monthly,2022-09-03
1ee9d391-1d55-4779-a9b0-afd67e8c64a1,9a1b6405-bd50-4c79-a074-11ce4c5d1341,220.78,Monthly,2021-06-13
2993c243-8742-4753-a6c4-9517cbfdedde,9a211daa-634b-424c-b0fe-9b4438577979,1197.01,Annual,
e60ffc45-c31f-4067-95e1-d4350e2791de,9a263969-7320-4a7a-9a46-6c422694e945,915.48,Monthly,2024-01-06
f5709b7e-846f-43b1-a5dc-529e30510a6b,9a2ba423-1309-44ec-92d5-6a0639bea417,1189.1,Annual,2022-10-29
9d04ce27-2cca-45fc-8ab8-4da7e0e1288a,9a38061d-50cd-4dc0-88ce-d07eb4281fd1,383.73,Monthly,2021-11-09
69f6d8f9-9050-4d43-b372-328b5a1ebeb9,9a3f57d3-896c-4106-b7bc-0f7567983221,804.64,Monthly,2024-10-31
7e2a5548-0fd4-41b0-8b31-168fe85e96cd,9a453031-ffb4-45a5-a73c-2eec81b0bab5,1661.79,Annual,2022-02-15
3e21ff8e-7c80-4db5-90da-3a24764bda46,9a459cc3-2833-46ef-9525-cb5609d3a4a4,972.28,Monthly,2023-10-15
2ca37eb2-6ae8-4a2c-840a-b958a425f6b5,9a52e07c-ca85-4d13-b0e8-6d87410bd89d,1153.68,Annual,
c4769f1b-bbbf-4b71-8fdc-1762ffe606aa,9a5c1588-6da3-4725-9ad6-4312e44d9e5d,1756.16,Annual,2023-12-13
11c419d2-b24e-4f29-b588-6a551a794b76,9a7857c8-a397-4096-9efb-24485c65ec92,517.21,Annual,
82e5009b-c65f-4953-8ff8-ba6b023a7d52,9a7ccaae-830f-4bdc-92a6-7e1ba665a8ce,7763.7,Monthly,2023-05-02
1ee021d0-5243-41d7-970f-bc7f78be3c0b,9a8be1ef-aae0-4d47-a39a-af41feecbe8b,335.79,Annual,2020-06-09
a4cddb59-8010-4667-885a-b288409ec536,9a9012db-9a7d-4608-871e-801f2cf68e43,201.8,Annual,2024-09-11
a63215ad-618f-497b-8cbc-82263726d22a,9a9193aa-89fb-49bc-b05d-aa9a89ca0528,1028.01,Annual,
7c36f542-c57b-4491-bd5f-a464b8559631,9aa001a4-3d45-4a5d-87a2-67dbcf1519c7,1251.11,Annual,
3374fd1a-727d-43c9-ac7a-07d39791de61,9ab25050-3444-46fb-9560-de39111868a3,337.77,Annual,2020-07-15
e5b3419b-adb7-4ecd-8a68-5497a6714e8e,9acdd5c6-a26b-4618-bb12-02d2999b7865,1575.74,Monthly,2024-05-12
f24a1f3a-15fe-4b26-8b8d-b92f85575672,9ae4c6c0-c35f-4381-a231-717523c28d29,1864.21,Monthly,2024-10-24
ba2d06a1-91d1-4f32-8b2f-d927b3ac81fb,9b1615c1-0a2d-4dde-9b40-458f994f2a7a,564.76,Annual,2022-07-20
4482605b-c951-467d-9fa6-96a638c9c446,9b200e8b-fbb6-4356-a4de-2438fa37e019,1003.74,Annual,2020-02-06
9663b4bb-f384-4d18-9945-9ec02b953ade,9b335b25-ec88-48bf-8fac-166570eb0b91,635.58,Monthly,2020-04-22
d7d774f3-6a04-4c60-bd4a-9f49821eb173,9b33ec40-0c56-40e7-9aa8-d5631e28e731,953.69,Annual,2023-07-04
42a19834-2f04-4a10-ad10-3e03ffc73335,9b43cd9f-d490-41f1-af78-d5966fa1daff,1902.03,Annual,2021-11-06
c1583686-d70e-499a-81e5-1b7df696c599,9b5be4b9-5f09-4d6a-a73f-27a8bcd12a2e,579.46,Annual,2020-10-20
81749f18-4949-4efd-bbd4-82efe1a1a11d,9b63f9d6-0615-451a-a93c-6e599bab5e04,430.27,Monthly,2021-04-04
58b2407e-67b2-4835-9081-ac62ec43120a,9b8c28e6-aa22-4c08-957e-82435f172f42,1958.36,Monthly,
6d36cbbf-161f-4bb8-a93e-3c3b67c114e4,9b95ee6f-6e09-4bcd-a34e-a37110b010a7,1196.95,Monthly,2022-04-22
bffb0271-0a07-4e07-be54-0abd08940511,9bb7755b-730f-4118-a255-da875c33d21f,1332.03,Monthly,2020-01-11
e20db3d0-b49a-4a37-b651-e46427b1a0eb,9bbd9cd1-e190-4e2d-b99f-12f703b60579,402.68,Monthly,2022-06-10
2359b4a5-c81b-4ed4-a9a5-9ef01d368e3c,9bbfa371-4c95-440b-950d-5d821068720c,1416.96,Monthly,2024-01-05
fd65bf94-9c83-4fdb-a5c1-b8ebcf08aa47,9bc85e62-e9b1-4d00-aba8-d9b0b396b044,311.57,Monthly,
3e15f737-1526-4f36-ac3c-d35f26e10a20,9bd95c54-6af4-4928-b287-f2f29fbce14b,1646.33,Annual,
93fed36a-cc1b-48b1-a45c-be1a59ae4b73,9bf9cdfe-e970-4af6-b15b-0214f7280046,1893.81,Monthly,2022-03-24
034af79d-f67c-43a2-8a4e-f6a2d7e4b2fa,9c0d36a3-b4e6-4b8f-9da7-7b78143df8bc,1627.36,Annual,2024-05-17
56d7a6f0-6161-48b3-bf5b-fa3a7219440e,9c349ec9-2287-4885-8ad7-e03d225b78cd,1069.87,Annual,2024-05-20
c3614b5d-a2ae-4a33-9d56-f95b919ab90f,9c485d62-ed60-46d4-8eaf-dfc2f9f2080d,870.2,Monthly,2022-07-23
e7cd5ae9-ceaf-46cd-add5-146a3ce0074e,9c4dc9f8-e06e-4821-b288-3985280d16de,842.71,Annual,2022-03-12
816724da-9549-46f1-85c4-422274b53d34,9c63faa0-57ef-4168-b286-6d8f72b0f145,1001.89,Monthly,2024-07-02
d73503a2-6a99-4091-b5b9-7717018d233a,9c67b6c4-8f05-48a4-a7e3-d4bd9c442bc2,1972.57,Monthly,2022-07-02
941c4142-29f4-4576-abd9-16b60814c1ec,9c73cdd9-75db-4d78-b136-ad84044d282d,1792.1,Monthly,
0af78f22-093b-4784-9d7a-3950d7e28a17,9c7418a5-ea98-4c26-932a-f7c17e9f48c1,342.58,Annual,2020-05-11
f6e62002-df9e-4830-8161-957021217903,9c7cd239-7730-4096-955f-b718fb4ebfb9,622.06,Monthly,2022-11-17
d0e5680d-1eab-4546-9a77-1e65d03f8bde,9c85f784-c3a2-4a3b-b13f-102b6f5c1bb4,1019.27,Monthly,
190455cb-3aaa-4b0c-a121-986168d28212,9c8b833a-b19e-43d1-81c0-75d91f8de823,1109.34,Annual,2020-06-06
a47f0175-456f-44b2-a55e-518dfaf16607,9c8ea209-2d10-4758-8072-0f436182605b,884.55,Annual,2020-08-21
c960b7d1-a332-4e72-93ba-93808352617b,9c95780b-26ef-4630-9641-358c710e9c1c,1195.67,Annual,2022-04-24
eeeeacc3-9b50-4ae3-990c-7a107bf89527,9ca70e49-3d8d-4eb6-8833-b62658ae0532,1696.26,Annual,2024-10-01
7e674f65-6dc4-4fed-bef4-9cea4fa8d353,9ca7e6cf-0122-4c09-8ac5-5299c69d6423,393.24,Annual,2020-05-07
e3b624c0-e714-4977-a566-dd413688cbcd,9cc259ba-47fe-4b70-a667-d2a88a88d84c,339.1,Monthly,2020-11-29
acf90fad-9a3f-44bf-81e7-1c1520088f75,9ce895fe-5206-4386-a707-364e5be61c86,270.88,Monthly,2023-03-03
45bef183-e345-47e9-847c-c80fcd53dc23,9ceddf95-900f-4325-95ed-e3be06848f68,961.5,Annual,2020-07-06
00439d20-708b-4c46-ac83-527f2d8f93c5,9cfa2ab9-50b4-480b-a674-68cfe9618215,900.52,Annual,2023-12-15
e6727f27-6de7-4943-b3a8-136f4e838aa9,9d0aaf3b-8b60-42a1-a944-bdb3e70372a0,567.2,Monthly,2023-07-04
9ef6f2df-11af-4b47-af18-257601f857de,9d0eb1bd-73d7-426a-87f6-356fd3fdc421,1451.03,Annual,
c289c2ca-ce0d-49b9-864f-4dfebdab9a7b,9d113dca-813d-4eb1-9c4d-b5d0f2a3669b,1982.38,Annual,2020-07-11
bcf980b4-0f45-414d-a5e1-9d233047ec02,9d121ea5-0b72-4fea-b4a5-7e81e22f6d7a,453.76,Annual,
5208ba6f-a6cf-455a-a7f0-fc238067ed59,9d14003c-c697-48f4-877b-2c5c613c54b2,730.03,Monthly,2024-08-09
f283a252-aa01-4d53-b2ec-239cc461c1e6,9d187065-0e66-48d4-b2f1-8c33a4757608,1179.0,Annual,2023-03-29
4dd8e690-6ee9-4464-bfbe-bf945ab10bef,9d244c27-0985-46fb-bba7-cb92b253d856,721.81,Monthly,2023-01-27
866bb0f6-ab47-4427-b6d7-15a7966a5ea2,9d27cee2-fc68-4ca6-a944-a70f532d3cd3,1370.06,Monthly,2020-03-10
d042dc51-42b7-4e4d-a64b-fdd4f995ffbc,9d610820-489a-40da-bc4d-01058e0df1a1,1799.74,Annual,
7e8a5c74-169a-4dcf-a82d-28d20e1b6c87,9d6f2525-33d6-42ee-a50f-aa1c933d8511,1158.69,Monthly,
bf293c21-9cc1-46d8-9d84-6a76b092326a,9d7abf74-23b8-4ed4-9e96-0737beb8826c,1597.36,Annual,2021-06-07
5ff564b1-5c6b-4647-b0dc-db7fc943f76c,9d7fa1c6-0fa1-4ded-90ed-1d22f7b2be92,339.4,Monthly,2024-07-13
06eb606c-1f91-4414-bfbf-e81f8295329b,9d93356b-19a9-462d-9845-ed7669f97d46,1463.39,Monthly,2022-08-27
b4172192-e97e-4081-9a9b-26321e76607a,9d95228a-3ae7-4b3e-b2df-c72d6bbc481e,1844.16,Annual,2022-06-28
32325813-c382-4e20-b2ab-a580abe6747f,9d99856e-1e95-49fb-86c1-0af6dc505295,1780.41,Monthly,
ae6459b6-c636-4ef8-ac9b-3817f6531c5b,9da738fd-4687-4180-adfb-d482dd879437,1092.34,Annual,2022-12-28
8f678099-abf1-433c-bc3c-de4ee7d56623,9daddbc4-4f35-461b-8646-726814ee634b,213.2,Annual,
d7550ad7-5cda-4c1a-8fcf-5044128ea51f,9db01fcb-8cee-4706-820e-0864879f3ae5,1591.71,Annual,
58bc9270-9394-402c-927a-c53280e72148,9db0ca43-379c-4070-b0b5-719255d685d8,1109.14,Annual,2022-03-21
6704fd62-15db-4a09-9d61-5e5ca2486ad2,9dc11c0e-5a83-4553-bdbe-bc004a4e2250,1263.68,Annual,2023-01-04
ea11fd12-9cd2-44a6-9374-fc0d6ba6c3dc,9dc6d029-b32c-417f-a8e8-5370c996a362,674.44,Monthly,
1a1826a0-eff4-4eb3-bdb8-dd8bdaa8a98f,9dd1e0a1-8c86-41ba-abeb-71e4724d1204,228.11,Annual,2021-12-07
68710c85-5c8c-4f0c-bcff-21c2c6bba5e0,9dd1f584-008d-4649-90d7-b43ad1de934b,1153.49,Annual,2022-06-01
4311d503-8cfe-4ee4-879c-ab52b2829caa,9de15120-9479-49df-9e3a-92baa87520d5,1510.86,Monthly,
9cba2d6f-49b7-4f30-8e76-419225aca726,9e03a94f-b2c7-4184-9a14-3c91e860533a,1768.03,Annual,2024-05-10
14b082b1-141d-47de-b9d4-094e963855c9,9e1d748d-9c23-43f4-b4e7-21133c7fa5b2,1911.48,Annual,2020-11-29
0cb4d9d2-9f44-4346-9ce7-c7431280da1b,9e25be2d-a04e-49e6-a9ec-f235eefa71f0,1744.98,Annual,
6ca56c68-c667-4109-8a92-7a9e2ac70922,9e287896-b926-407b-a662-8d90c55c0e48,648.96,Monthly,2021-12-02
5356262d-d482-4aa3-8611-fb36d6abeec9,9e3aa39c-fa69-49c1-a8f3-ccf44fe10bc7,1509.53,Monthly,2020-08-22
309ec8d1-c3c0-4c20-b537-660932b70822,9e3abcfa-0cbf-42e1-a4e1-9047e057c6a0,3603.8100000000004,Annual,2021-05-01
9b1d00bd-3409-478c-8c5f-9895b4295f75,9e465418-036b-48e4-81cd-ca62f1cf977d,724.39,Monthly,2021-08-05
ac996fc3-de57-4ad0-8319-ccd1d3a9f837,9e52cd20-ab2d-4f52-ad5b-95e1a4ed1bdc,1420.85,Monthly,2022-05-13
9fb43889-88cd-4470-a6ec-7261a331921e,9e53960a-fb0f-4827-8b03-b31c4b46c4d7,338.69,Monthly,2022-09-14
c4637bf8-1960-4568-b1ea-5a38600a2692,9e702e66-747a-406d-800c-f4382768e9ea,665.02,Annual,2022-07-21
9ef79224-b8ff-4c2c-870d-75f20a097291,9e78206a-dbf8-4f64-99d6-ba4d8f3d6429,1784.53,Monthly,2021-08-28
31d477da-0366-4115-be34-613a43105dc1,9e8bf58d-f252-4514-bba1-d6147bb38538,1448.87,Annual,2020-06-20
8eff8036-c96f-47b3-a62c-bc168fe1b9d6,9e97be13-8cd8-4545-9172-ea22b48017cc,1495.3,Monthly,2021-12-17
8c701d2a-0ebd-425d-85b0-ca5d84eae5bf,9eaee9fc-d5db-48f2-b296-3c49120c5bed,1602.61,Monthly,2021-04-03
5efd03cc-61fb-4706-9233-eca7be312b7d,9ebc7740-340f-4570-b0de-3c517c5e4e15,1124.3,Monthly,2020-03-16
ae6b5f58-83fc-46fc-8b7c-b24af6e39916,9ee79a2a-90e6-4934-b278-59464c494f4c,683.08,Annual,2022-10-17
d4741c9f-dad1-4bdb-b74c-673f5e467a1f,9ee87624-0eae-400c-9127-1ac9ed70eea2,1324.68,Monthly,2022-01-22
62971af6-6281-49d7-b8ae-929c8ba5c3ef,9eee26f4-d5a9-4d2b-816f-d732c2b75fbe,12114.7,Annual,2020-09-23
cc18a3b1-f0fb-40fd-a48b-da9fc118265a,9eefd9d8-63e4-46de-a9cd-a81c09be79e1,1423.93,Monthly,
41296b1d-f129-4416-92bd-51536b8a015c,9efd47f3-ba22-44db-8e89-d54733404809,1719.22,Monthly,2023-04-07
980ce962-ce76-4055-8c4b-551926f31764,9f1e1936-008b-436c-9433-32ed8d7a4057,641.69,Monthly,2023-03-22
cd7d03cb-ae38-4226-8a54-87520ff79a1d,9f22c7d9-6336-4e1a-bddb-794941104ee1,1396.87,Annual,2022-06-29
0e1bf469-517a-4182-a49b-26b1a7a8cee9,9f3245b3-87f0-4b34-b7b9-345e81f4d9d9,1736.09,Monthly,2021-07-03
7531bb09-23cb-476a-9ccb-da2523195f7f,9f37e914-3150-49fb-b72f-f16b4fce094f,1869.39,Annual,
8999339d-8039-4f75-b72c-0c53bd06aec9,9f3e1353-6a3c-497e-b607-e1072a700ebf,669.62,Monthly,2021-08-30
e1615969-de8c-40c2-b139-3022eddf060f,9f440cf2-c993-4aa4-b6ac-bcfea998daf5,332.58,Monthly,2022-09-22
5e43ea0f-c851-46c9-a1af-3bd61c6a6ca2,9f54580a-2fab-447f-945d-9af482dba9d0,707.81,Annual,2024-01-16
13f8b089-f829-4124-a22f-9a29bff3413c,9f622610-9986-4f66-97e7-d0ea28550ba6,1192.56,Annual,
dd742186-e0bd-4dbe-9b6a-395d3dfc818a,9f6b89f9-2454-4d6c-8d2d-72963c867677,301.45,Annual,2020-09-18
3ca99f69-5112-47fd-ad19-24bf43a112d4,9f792cd6-2aff-48d8-8bff-67d77bb1df99,1017.63,Annual,2020-01-27
904ab722-cee4-484a-a348-ad3d5fe7e059,9f849d4b-c902-4144-a052-c0dff2fd6b58,1965.42,Monthly,2022-12-31
4722aeb0-dbe6-45bb-89af-b0c169a1ab49,9f85f5d4-f039-4aa4-a6bb-4108ad4cce8d,1116.32,Monthly,
2e18fe73-6088-42bd-8396-4b7aafbae25d,9f87b297-6e98-49a0-b520-f24fdf41f21b,1572.76,Annual,2023-01-16
49e08e74-619c-4720-bdcd-98578799de9e,9f8a2b09-6677-4ac8-8663-bd978dd6ad5e,1253.98,Monthly,
a6a43b73-17eb-4e95-95dd-1077da5b7bba,9f914b65-8f66-49b2-a3c4-a8770dc4dfa5,517.31,Annual,2021-10-16
71d26c15-ef51-41c2-9f7f-8758d2d3383b,9f934b32-dbbb-49f7-8f80-59ddd90c897f,5185.6,Annual,2020-06-22
b42e3ad4-d82c-4428-9e87-73f7f6539ee5,9fbbe846-1700-4010-9661-0094f76ee474,1772.69,Monthly,
2bcdeeb2-9d37-4148-9f9b-fc4c3ce3ad54,9fbc1226-3c16-461d-ac3f-226248cedda1,684.26,Monthly,2020-06-10
8491f0a6-940d-4d38-9371-18b58e3bce09,9fbdc357-c012-45e9-8f3d-123ef0d20060,887.35,Annual,2022-09-24
b89ee669-da20-4e49-9948-aeb7656f27f6,9fc7fd2d-04ac-4aaa-b314-1daf2bb39d28,1650.51,Annual,
58a82787-52bb-4f27-9a88-44d611540aca,9fd28e46-192a-4ceb-8f63-ff2693f68895,1551.6,Annual,2021-10-18
53071f18-c71a-4754-a777-23bd28b5e12d,9fd7c5b2-1159-4f84-aa1c-a5c14f147673,1217.18,Annual,2022-05-23
d7902371-31e6-4563-9917-527c1af71088,9fff8b4e-3b85-4f4a-87bf-ea50c6c631f0,12447.7,Monthly,2024-05-09
acc2a385-e778-46e7-adae-50756874be54,a0227765-08af-436d-84a9-5b3dbaa5f734,1803.4,Monthly,2021-01-28
e4ee306a-7ec7-4760-abc9-4a8ad4001d0a,a024b6cb-c212-416e-9da8-8b76b8b3b0c8,504.23,Annual,2023-07-26
d2b84474-3511-4754-b0aa-d0ab344e244e,a0344e8f-b768-4255-a8de-2bfa74dbafa2,1996.07,Monthly,2023-03-27
a8d088ef-3492-4dca-a803-26ece20ae8c6,a036e339-90a2-43ba-96d8-99936d8fe326,1191.5,Annual,2019-12-02
73c5ac0b-407d-4f98-a81f-24bc56440bc6,a03e4661-2585-4beb-992b-3f1ddc8e799f,1774.71,Annual,2022-06-30
234e8db3-3541-4a1a-af3d-7065d16d2fd7,a05b78a2-af99-460c-a327-93ff1ca2fd19,1972.77,Monthly,2023-06-19
ccf7282e-e0d0-4476-9cdf-eadf8ac40231,a0aceb5d-1759-4105-ac8d-1afa1b1aef8e,987.66,Annual,
9b30609f-78c8-48e9-9542-8fb2d74db09d,a0b03d0d-abdb-4309-8cd4-c243be2ca2a0,8613.36,Monthly,
b307bb31-d85d-4375-ad6e-45996ea96bfa,a0b5f35b-0ba0-45f8-8130-671f3ee825a5,1883.25,Annual,2021-01-16
