PaymentID,ClaimID,PaymentAmount,PaymentStatus,PaymentDate
91d61e50-c55c-4f7b-a3bb-da7354e91d9c,a012650a-958b-4e49-b564-32784fc93fb1,4758.14,Paid,2024-01-31
91e51970-6fe1-4d70-a8dd-0c6e0acdd7b8,eedec031-f13a-4be0-84b9-17f70fa77de0,2936.55,Rejected,2024-09-14
91f253a3-760c-457d-910e-3b9e30e775ce,75f861a2-800e-4938-9ef5-8919567d70bf,695.91,Paid,2023-11-27
9216601a-bbbe-4bdf-8818-10cb324b5194,2809c6e2-2c2a-4bb0-abec-24452de93484,3434.28,Paid,
925b8564-3837-4e2d-83bd-8d2a1ba7e966,fc8b10fc-0d1f-4922-b16e-b6cd48c0fddb,2831.56,Rejected,2021-06-09
925d9d4a-cb75-49ee-b834-a6e403d455d9,c080ba18-842f-4c32-975c-8bc919c62edb,1259.1,Rejected,
92669643-e8d2-436f-9e1c-adeb666f431d,c8368a25-e57e-4146-83ca-6d86837511b0,1228.06,Pending,2023-10-18
927a8f69-d9ea-4a32-8c4a-a48b71418e85,4d537785-af0f-40ff-a931-d0fa90ede8b1,279.3,Rejected,2024-04-05
927b781f-f1e3-47d6-b29e-21aec07f8bc0,181aff95-800d-4544-bc20-64128a38319d,708.25,Paid,2024-06-16
92854a71-f9e7-4870-a6eb-1ba448a961a4,18d508c7-46aa-46c5-b077-2562499b732e,2840.07,Rejected,2022-01-25
928a3949-d4ad-42cb-93ba-1cd9c1401c6a,cc75b5db-bc1c-495c-bfa0-3fdf17132c3b,2302.12,Pending,2022-09-28
928e2793-b73d-4b97-81fa-627ef826625b,9c2cafe6-7bac-4226-8a5f-a3e53be86c50,806.71,Rejected,2024-01-03
92985b5e-bf67-4c0b-b7aa-1a15d2e7b1ad,9e77a186-31ca-4423-b935-9647a4ff23e6,2220.32,Paid,
92db7200-b9c3-4d6c-a7fe-49e202e566d6,1f9358a2-79d3-40cc-8b45-3604052ec0a1,26263.56,Paid,
92f26c47-095b-42ab-a9b5-1323b883f05b,44f2d96a-fc99-4cb3-8fe2-6a9fb2b11848,1825.21,Pending,2020-04-17
92fc5de6-1a52-4281-954b-0324298c049d,21d7e291-a12b-4e32-8dd9-6ba261715e47,1625.15,Rejected,2024-01-14
92fe6e42-5fd3-4d65-9f6f-1ccd2f791645,16399ab9-4d8b-465e-bd3a-c19556546d38,24200.32,Rejected,
9302cbb1-893f-4a50-9b22-79c7deb59b22,a80b1e09-292a-4985-b8f6-17a71346b11e,600.26,Pending,2020-10-13
931b84c1-ab2d-46fa-af94-b49f59aa5af8,93830bf9-2d7b-4f35-963f-2b1050303ef9,2659.23,Paid,2020-12-24
93333e5b-3f45-4ff3-b665-0a23dfefbd49,f3a31957-b0bf-44ec-9640-b5a74220f200,2913.26,Pending,2020-04-18
933eb0c3-1a3f-4b09-9ad7-65221a4a7372,ac663bb0-e0a0-46be-9057-9ca6b10ce9c5,3782.42,Pending,2020-08-10
93423e69-189a-4438-a8d5-346164bd5685,8f8be147-b700-4f3c-b66b-c7193a2b216c,73.29,Paid,2022-11-06
934ea737-2a46-4426-b672-c0fae15c3da7,4a2a07f3-515d-4277-a7a7-8195c045f62d,3733.01,Paid,2021-09-19
93591d4c-5282-4dd7-876b-4738493db442,78860e6d-fd5d-4d8e-8e17-728363b48c39,1273.54,Rejected,2024-11-03
935db54f-659a-4841-8b20-4df480992c91,3907ac69-e6bb-454c-a631-68d3236e92f4,2623.98,Pending,
9367ec03-b3a8-4d45-8557-39ceb0b85092,6e513638-3f81-4ba2-b0f1-d70087129612,19738.92,Rejected,2023-06-15
936bad4f-1965-48a1-9334-7a4b4cddb103,583a3daa-1bc1-4c93-bbb4-837d4f578664,2121.1,Paid,2020-05-17
9381071d-9a73-4f7d-89d9-1df22616503e,7429af7b-f62d-48d4-83f7-b0e2dfafa4d2,702.27,Pending,2022-04-09
939787d2-88ec-4f70-b2e1-c3b14cbaa38a,e63c329d-91ed-4033-9b4d-3c31b8307ffe,779.6,Rejected,2024-08-26
93bfee39-beb6-4a25-a5bb-4476a10b7bc9,23559ce2-a3a3-48ce-8f80-949a03305bb0,2455.32,Paid,2024-07-29
9403a3aa-9442-4a09-ae2f-2d4e959cac5c,e2e6b707-2254-4970-be4d-3e56bc7f7a16,941.7,Pending,2024-06-17
9405c790-f42b-4791-b1de-3a90575eee45,2d197176-ec30-4a8d-b2b9-e1c8114d95d6,1710.0,Pending,2022-12-21
940e0186-76a6-46a0-9263-151dee11d2fb,75ff8999-654a-4edb-a6b9-0a9e7b75a83c,1962.18,Pending,2022-06-15
9424df3e-f6c0-4424-abf4-b07f005c649f,c40e5053-2c70-4c03-9784-eb9202160e64,1858.5,Pending,2024-02-14
942b0909-e852-4225-801c-f72189827d2a,3aa4bf4f-59be-4f45-8dff-40a9a85a71d1,2116.2,Rejected,2021-01-14
94939323-29e4-4d17-90e0-e55df402fdf4,16f5fb22-4cc0-4a16-b31e-b70c25e4d823,1389.65,Rejected,
94e9455b-9467-49c6-a983-b0b341f02648,0cfafcc6-4a96-4ec6-8089-92e3c738ee7d,3826.74,Paid,2020-02-13
94f049ce-3a8b-40ef-ab3b-66831ea4c16a,3920d179-881a-4f88-826e-5a1f9a7b48d9,4722.78,Paid,2021-07-23
94f1bff0-22b0-4f37-b7ff-56c9e52376ba,2e3112f2-0559-4ad8-a9be-4c1ff05507f9,1752.09,Paid,2020-11-02
94f1dc06-3d45-46b4-888d-b743543e52db,82465385-2629-4ced-b5e4-7d7d5ccac16f,2190.22,Paid,2023-01-05
94ffc6a2-d1fb-4d65-b21e-1391b45b7804,86878079-e3aa-41fa-92d4-140688f4d722,1899.68,Rejected,2024-02-04
952f693a-4cd4-4a7e-96d7-96a1d05e1d6b,097a31b5-04a4-4f5d-936d-ec1a6326c6c6,45649.5,Paid,2024-10-17
9541d2ee-2f16-4355-b4b6-5504d1ed24b1,02590c27-473d-4ec4-a8da-708ebfb69e4e,3278.22,Paid,2022-08-22
95758a45-d798-4a96-acae-65dd2afdd5ca,b6094ce6-ca0d-40dc-9521-7e7d55b4cd96,1425.5,Pending,
957883ef-3987-45b4-af84-aeef3e6a77c3,1ea4f75a-f021-4ecb-a40a-6b8922704c11,23000.4,Pending,2021-01-23
958216bf-e2c2-455d-8da6-18e27c01ed76,7c733a70-ff53-4bfe-a00e-893a1359a6c8,4981.62,Paid,2022-05-01
959c4f18-fdde-491d-a6e6-ebc0dc3f793a,342d70ca-0e09-4251-839e-42d709ed21e0,2925.63,Paid,
95a62cf3-eae8-4280-a022-5cbb9aa955a0,ea4378d2-1baf-4148-acb0-91eb37f8549f,3480.15,Pending,
95a958bd-ce51-4c83-991b-327752d06021,8b0d1fad-1797-4013-bf54-e707659e5cac,1747.35,Paid,2024-06-17
95aa97a9-a0cc-4ff4-83a6-85d496504643,e8abf74f-2a4c-4b95-8df8-0b571f5f6881,2017.35,Rejected,2022-01-25
95deb2db-41cc-4548-9b2d-a3f611fbef5c,ed36943a-fb91-4915-b125-5efccaf4a441,1675.0,Paid,2021-12-14
95e693f0-6d27-46b8-88cf-f16381cce02b,13fd29c9-4f27-4994-9730-d18997d789cd,4241.24,Pending,2021-05-04
95f83d41-220d-4f13-b131-1fce88096dff,c1efa4b6-152a-467c-b64f-0c2ae535cd55,2902.29,Pending,2021-07-24
95fa4e0e-af04-41a6-b5a6-f89ea8e3cab6,f81de9f0-db6b-4057-9b7f-695ef8f992da,123.05,Pending,2022-03-18
95ff6410-1d2f-4a53-b723-1a431eb895ed,47dd7c77-d958-4ad2-b395-cd9e6627f6ec,8938.5,Paid,
960d02cf-3b26-4263-9f39-acbac5579431,99e24b18-83eb-4b86-a4d6-4db4dcbf3c6c,738.07,Paid,2020-05-24
96186e77-2cce-457d-9ff7-871899bf45b3,88add9fa-d49c-421f-a7b2-774dc3bc9f74,31917.87,Pending,2020-01-16
961dc2e6-1929-4b69-b5b7-4df917e8fe83,97f22213-900e-499e-a370-87d93a376156,316.82,Rejected,2022-02-11
962179b8-f3df-469f-a2b8-f04ff62c1cde,53062051-716a-4c11-9061-4d587fc9f351,2988.39,Rejected,2022-09-07
962efb55-977e-478b-a2fe-0def2a082b67,86703033-4420-4484-9b70-6c472f99f309,3320.87,Paid,2020-02-21
96396a2b-3758-4c05-b2ea-239c600d7804,6fa3694a-5f36-4215-bedc-f959067d0198,4764.32,Paid,2024-11-21
963d4b4a-761c-474f-9924-65cb0a2f7c80,2a5f4f6d-7dea-4b02-8bdc-4725e24a67f7,69.09,Pending,2022-08-08
9641d867-9226-4baa-93a7-57ab4e66b406,c6a0b794-fcb7-407c-95c2-9b0e375d5093,18384.96,Rejected,2023-07-28
96467c98-3245-4240-b4ae-aa84e6da1494,163f65d4-6abc-4a86-88cb-1d9755079e78,4014.46,Rejected,2020-02-24
964d4d7a-6093-471f-b13d-d39e05770740,88a4c5ab-5364-4c0a-ba5a-e783555fd199,36779.92,Pending,2023-08-04
96563ae0-98bc-43e6-abc7-b000ec70e525,f1a38ce7-40e3-40b5-b62f-df9cae5ee45e,1608.03,Rejected,2021-01-31
96867d36-1e6c-4a37-b142-f06ba5b967b5,e4d1cba1-5985-4723-bb6f-1f669b31bcc3,1386.2,Paid,2024-02-07
96883d73-df93-40c7-9fd1-3bcf1133f39a,af566deb-c1f5-4f07-a416-52a9a06e09dc,2782.8,Rejected,2024-10-04
96a3f296-32c8-443a-9303-332575432de4,9d90e3bd-616a-40ee-9fec-81d1d2d0b406,4988.85,Paid,2021-10-19
96b5096e-306d-4616-bd55-c9ad048f56bd,1d9b0cf8-f438-49c6-bcc5-8da1be723ed1,1170.56,Pending,2021-06-22
96c51dfe-d5ae-4107-adec-32f2b21527d9,90637049-bb86-4dd7-ba61-fa39af2ecd34,1064.41,Rejected,2022-12-20
96cb5940-e4c1-4476-a8d0-67ebf2b62fda,b08b5795-9742-4e68-9eb7-f8e8f79b3a46,6540.0599999999995,Rejected,2023-05-10
96d038f9-107b-4e02-9f80-773e897e32e4,e3e6e151-7384-481b-8d86-116e35867f0b,2492.59,Paid,2021-10-29
96d4587a-75cf-4d51-aa35-2068775add9c,70e552a1-144a-4045-b6d8-4669b8eb2d3c,272.21,Pending,2024-08-03
96d679b5-d064-4d6b-ac2e-0f06421563c6,9c2dca3d-4ae6-433b-a333-9e04c3897a14,1866.1,Rejected,2023-09-28
96efe2eb-c300-4100-b35b-ac8381791851,d4bd693e-c1ee-492d-be68-66c30067c18e,4137.16,Pending,2020-08-31
97017af2-3b6f-4431-993f-5d9c08a9cb3c,ae1bc362-43f2-4998-9f5f-309213718934,2442.28,Pending,2023-12-29
97066d06-a897-4ff8-b0d1-d6704a3877b1,51ebe757-3758-4f49-84f8-6c4661a0d3f6,2561.75,Rejected,
9719f95b-497f-41b7-9392-51ead5e2712f,c9fe9754-f606-47d7-b48a-36a80fedd16d,4501.43,Rejected,2023-06-22
971ddeae-96ab-461f-a4da-554685856a69,a0ab8b8f-ea79-4854-8893-d72d55f6eea7,1143.52,Rejected,2022-02-05
971ebd48-34eb-4968-b8b5-271010f81fea,731f83da-b2e0-49ec-b42e-c881cdcbcf99,3490.36,Paid,2022-05-15
972bb78a-4646-402e-a0ac-acb949e8883e,1ab2794c-57c4-486c-8768-8fc52c2c7ec4,215.79,Pending,2020-04-29
973540cd-1400-4d2e-9919-61ae03927507,1e311a71-1768-43af-a647-7bd97312873f,3759.09,Rejected,2021-04-22
973cc618-8d56-43dc-9820-c3d280ce6e6a,de9f5266-dff3-42a2-b7af-58cf3297e673,415.22,Rejected,2024-11-01
973f1f26-291e-4edf-87bc-4c9a4a5dbe2b,0a4cd2b0-1a84-40e6-a0c1-bc8365408610,1662.44,Rejected,2022-09-07
974e4072-4125-4c11-bb7e-f4e6e7f61f95,8dc9d140-95fe-487f-a95d-9cad41b848d0,154.62,Rejected,2023-02-07
976633c1-ffde-4f1a-8972-a303061a73fd,715d4594-882b-4080-a04a-40cbc6e57c8c,4094.73,Paid,2022-07-23
976f5497-9e1a-4133-a888-5f4d4b8d4ec6,1d1a9c7b-502a-4dae-87be-0fba360c2ddd,3999.1,Rejected,2021-04-24
976f5722-5ef2-4460-98ea-bb40d3a3550b,dcaf5f3b-8f05-4353-b6f2-82e920edd393,4027.27,Paid,2023-10-22
97723c9f-0e83-46c0-b554-eec03469c92d,1327830f-24fb-4a74-9818-b80339218f76,1296.57,Pending,2024-08-07
977f0bf2-cb92-43c4-bd4e-4381122d6f0f,7d425a26-d172-4140-b12b-447ed96facc4,2723.69,Paid,2021-01-01
97859628-bb4e-4f6e-aa4b-de12ee15dcc6,42c6f6a7-e563-4f81-93ec-2366664055cb,2377.96,Rejected,2022-06-05
979285f2-84db-440a-b19c-46da5b2f2547,b143776d-60b1-4d28-a7a8-688e3683bc09,2989.94,Rejected,2020-05-09
97b65080-d3b5-49ea-9222-b3d727414302,10ae7e3a-6f12-4369-9f5b-2cf94cb1544c,2276.35,Paid,2021-05-08
97b71f81-fc68-4f99-a252-05b10c13d5f9,2af6a41c-55b1-462c-9114-eb88e2b99d8c,521.21,Paid,2024-09-11
97bb31a5-fc31-4756-9700-31ef38cf2f17,05663676-9f95-4f1d-8ba0-295530805438,2850.26,Rejected,2023-03-28
97bd3546-3d30-4417-856f-9850dbe9e9d8,2a2a37f7-3484-43c4-9800-7000559d30d0,1071.19,Rejected,2022-12-27
97c4aa71-5da3-4174-8732-6412b9c42dfa,4c4c3f39-f9ab-497d-9270-5d443dbf4be6,61.67,Rejected,2022-02-24
97d04145-6629-4aa3-b933-f511a1d07430,8206a2ca-9ca9-48a8-a0b8-8326997b64da,4354.7,Paid,
97ddd628-f638-4a1e-97e9-44df600b9218,95a9596b-8cd3-4893-b717-9eba142f4771,2921.77,Paid,2023-08-01
98004a97-7d6d-496c-bb4d-8a0ee3c7431f,c34df4f4-645e-47f7-b881-4966091800c9,1454.75,Paid,
9801fb5c-1622-4a01-89a4-02ce922f3732,7a0955b8-a0d9-4600-8c52-6e06b1616d71,2914.61,Paid,2021-11-28
980be3f8-9ef6-43f3-85b3-0c338dfe716d,99f5c51a-9489-487f-a323-cbe3540bc970,1978.53,Rejected,
982243d8-b6f3-4074-9d47-3afdf720b8a2,8e87b9e9-bd45-4eb3-9260-247f31579cc4,2492.98,Rejected,2024-11-02
9825e8fe-a050-42ca-876d-8eb665e20f62,04baaf1e-2f21-4818-80d0-368853c31234,1548.46,Pending,2021-09-21
9826b3d0-8e79-45ab-b2ee-7180d03dacc9,f49d499c-6282-4ee3-be99-3417467e32d6,1040.66,Rejected,2023-12-02
982f6bdc-9512-487c-8be3-6ac2ad9ebfbb,4710a11c-31b4-4bb0-b283-10ee7e9f1fd7,1136.04,Paid,2022-11-09
9832c31e-07ed-4af7-8e26-a3baf2e34a49,1befb863-bed3-4f53-b856-512087a4ed77,1887.73,Rejected,2021-11-24
9834bedd-45a3-4a15-b338-2e6700f2e4a0,2758b5d0-02e5-40bb-ba0d-9cf5466a8d35,4307.44,Rejected,2021-08-19
98407a6e-049d-4744-af14-b4bbdfd962ea,0ab97f31-462e-49f1-a27b-f1b604aecae0,503.4,Rejected,2021-09-14
98805c28-e445-4441-95f5-49becade7c0f,ade376aa-8e4b-4dc6-9104-71192fe016bb,2298.25,Paid,2024-09-21
98813eae-4884-4fcf-987f-5f241e58d487,04911498-af0f-48fc-855c-a225ac74b171,3029.03,Pending,2023-06-29
98866bad-969b-4d88-8272-f95504bc1646,b6963e29-b762-4a55-b5b2-f4b6ab12e0fa,3920.82,Paid,2022-01-09
988ce18f-c883-4c5f-90bf-f65501b7368e,3e192736-5303-440e-a046-85ec331c67a4,3665.16,Rejected,2022-05-13
989b78ec-9280-4761-9333-d46c837870f8,bae56901-9869-470d-a00a-351d5fd1f616,2595.62,Pending,2022-11-17
98a7ee16-371d-43a2-aeff-d906bee8b1b9,87987030-4c23-45d6-ba9f-b91c9e22c4e5,2226.53,Pending,2023-02-25
98a7ef7d-cc52-4488-aac1-e1ec56182068,9d6947df-813e-461e-b4e6-ce26a84cda65,4312.32,Rejected,2020-03-06
98a87fad-cf34-402b-923d-e96c94c6819c,7d117cae-4a93-4ad7-b2dc-327217f52e8c,3319.51,Pending,2020-01-01
98af3b79-8b7b-421b-99c2-5d3e80ed90c1,9a0a3961-5e40-4329-a827-fd849df17e82,1009.86,Rejected,2020-08-06
98c1cbfb-eb21-4c37-a0f6-62f6f0d18d49,ef9351e3-928f-48f8-bbed-7e520c1c4ec7,3194.65,Paid,2020-04-11
98ddad3c-d24c-4af1-863b-8cd2b85a8cad,ac82b538-83b0-4a43-919d-afbd9cb76a0d,2646.82,Rejected,2022-10-17
98f4bc97-9d3c-4a9e-9206-eae26ea11f99,c2cbb517-aad8-4305-a7e2-c136f72aaca0,3005.24,Paid,2023-01-16
98fcb131-1dc6-4ee9-9392-3539b494fefc,090a9478-0fc5-4225-9c05-37a84dbfc86d,527.8000000000001,Paid,2023-05-06
98fe7ea9-0d16-4c12-907a-ee56ac93690c,f61d0dd2-3197-42db-8e7f-bc6a264c21f9,633.85,Rejected,2022-08-13
9917efdf-9985-4df7-abc6-b897c170c024,a2f0a98b-75e8-4d0d-895a-7f5412ddff35,3791.63,Rejected,2024-07-19
992d2f50-e991-462a-9b59-bda5f00ce62d,8e519745-06af-44ee-bda3-40647f3bd334,3794.3,Pending,2021-11-28
9943cbaa-4a6c-4fe6-8ce8-315da4648137,76b8b7d4-f108-435f-9b5d-08583711a8c0,1561.66,Pending,2024-02-26
994dc881-dd64-4096-877a-0145351f0ad0,e7758741-6b17-4d11-948d-67f2e73e7bca,4444.4,Paid,2024-07-21
999be1f0-58ea-451c-8da9-e42e0bae7699,8606e4fc-0ecc-4b95-b22f-52596074dbab,2100.26,Rejected,2021-07-15
999c33c4-8503-4259-9fe8-3fa3a6907cb3,705a5689-114a-40c0-b28c-907c9cf81997,2510.3,Paid,2022-05-10
999ca7c0-8833-4ffc-a986-8d67023ff5ea,757b6df3-1bbe-4c01-ace1-426d9caa4fad,2173.47,Pending,2023-08-16
99a6ed80-87cc-4914-8635-9e0c3bffbb1d,ffc1f4ef-d1d2-4d52-a169-16f99083b6c8,3607.77,Pending,2022-10-28
99b3c713-1217-4758-a639-0a22c5b6a06b,8e7efd57-d941-45af-acc3-95a9582b4b46,2350.83,Paid,
99b7b3a8-f8e9-4b00-a3b6-ddeafc164357,631ca6f9-0e07-4ddf-87bb-fe1137ec7c23,2762.2,Rejected,2024-12-03
99cff6ad-b8eb-4eeb-babe-5d00ad111b25,794e549b-8161-4c1f-add2-3616fcf19ae4,4214.25,Pending,2022-03-09
9a103cdf-3e83-46d7-ac91-3aac57b8f130,7e47ab26-8002-4fb5-84f8-cc52a58b4dff,1282.99,Pending,2023-03-02
9a1aa51e-7b7f-4cbc-ad22-b52bd41699bb,a419f68b-e9d2-4687-9d04-e3699dd6df2e,43512.700000000004,Paid,2024-06-07
9a1bd4e1-d45a-400e-b6d9-27a785776e4f,7d95e523-b1b4-4536-8f6d-a8114cc9175b,172.57,Paid,2023-02-19
9a1dd7ae-156e-427a-bd9c-69a5f9b50336,42eafcfc-09e8-46f3-94fd-5435bdaf5a6b,3209.87,Paid,2024-02-28
9a57301d-e87a-44db-8094-d627a63c5064,4fdc3fb8-7050-4372-bc77-092bed20111c,4971.26,Rejected,2019-12-15
9a6e2a2e-c317-4680-a9d9-e5329f3137a3,b164dede-a9bc-4233-9829-bf0560b3b40b,3875.83,Paid,2020-11-02
9a77008a-e388-43d9-ba99-6aedeaf9b925,c1fc3d1b-6ddc-4de8-88ae-c21ce5f7a952,1902.78,Paid,2019-12-18
9a85dc31-d91d-4aff-83c5-4112b14e8649,3fec2810-3c72-42e0-ab5e-0d18c01b6ef9,2127.27,Rejected,2021-04-15
9ac22e16-28de-4d0a-9af2-a8c6e469e8e2,88c60e11-944e-49f7-814b-914a8c2bbe05,4052.13,Pending,2023-10-19
9ad7385e-517c-4c85-b42e-644d40bfac56,87e8e93e-8b73-470f-b6c7-c464242f648b,1066.97,Paid,2021-04-12
9aeea618-922c-47a3-b719-48f31cf76bbf,0b55eff6-fe50-4bee-a524-dcbd8ecafd1d,4072.45,Rejected,2023-03-03
9af0ae64-fd73-4b94-b0f4-77b1376c42fb,cca0e138-aa4c-4724-afc2-149eab1e487a,4231.97,Rejected,2022-07-22
9b441c0b-d8b5-42aa-a31c-be38422e2c8b,9616c925-09ba-4525-997d-5b5c6211f2f7,4164.95,Paid,2021-09-26
9b515612-148f-4238-9537-2ca917bc3d55,2ff8f43b-d6f6-4237-ba9d-9147a81b60d8,589.76,Pending,2021-04-07
9b628b7e-9d08-4399-b579-35c95604ddfa,3297bd7d-859f-4745-ada5-b287f67857c3,4172.58,Rejected,2020-07-08
9b73bcc9-924f-4f1e-90fe-48c5570bb477,c92e69b8-b0a1-4b01-97f6-29ded1d7c884,3320.37,Rejected,2024-10-23
9b7ea10e-9e5c-48c0-a3ab-c66a52a80b97,bfe7e7da-3771-4575-b22b-09f391e38f3f,884.63,Rejected,2024-12-01
9b909d56-f778-41a1-aed0-e8d8dbb11c89,4150afee-5a00-45b4-a00f-e96e3582319a,492.2,Rejected,
9b9e187c-c232-4dae-9399-03e15933d614,7dca94d9-61f1-4a2c-8d2a-46951ae36d6e,1534.43,Pending,2021-01-28
9b9e5850-32e7-45ed-aa5e-886806bd6289,8da187fe-f14c-4d88-808b-2b2e058e6398,3517.2,Pending,2022-07-12
9bd12ec3-2d04-412c-9d24-3045325c182c,8386fc2c-9627-4746-950a-3217470a3736,4966.18,Pending,
9bdc8377-9b81-465c-823a-1f4ac770b958,f64d4b88-44ea-43b5-b125-5477e3fb8cd6,2655.19,Paid,2022-07-30
9be5bc27-3ca6-4689-b553-8b1903e1adcf,42d67002-c8c9-43ea-bbd5-a7b54c900b83,2199.69,Paid,2021-07-15
9be9a3ae-fed3-44bd-993e-26e3c39933ed,8a9453a8-facd-4c62-b7e4-4d716a6f5b9f,4787.77,Pending,
9bebe9aa-a5cc-4fbe-a4b0-aeb9212eaa15,c131dd3a-531f-4b68-85c4-6429e8ccd060,796.09,Rejected,2021-04-12
9bfa90b8-f7b3-432c-8efb-752334d29ace,67240370-8103-41ab-8f14-9bd49c4b8a36,322.44,Rejected,2022-02-12
9bff3b04-d9de-40b4-83e1-c71ab59f8a3e,14dc893d-2bdd-4e1e-9c18-fe7aeaefa6b4,96.44,Rejected,
9c03363c-d7f3-4ae6-812b-5ea905eca099,ef277315-1abc-42fd-b97b-cee44b6db5f9,3696.21,Pending,2024-05-07
9c04d762-a343-4263-9784-fa1674d8a1ff,8d12e5c6-8b3b-4821-a414-52d93d433de8,4743.22,Paid,
9c404862-8550-40ee-9439-12eb518de02b,aca11ff4-5b5f-452e-98c2-ac8d46863dba,4699.54,Rejected,2021-03-31
9c4a673d-4407-4f2f-835a-babd2323beb6,cd99f0fe-b330-4a52-85ab-7c7211959dc5,1231.35,Rejected,
9c5c13b2-29ef-42a9-8d73-1eae042bbecb,b35ddffc-3384-4303-b4e1-3065dab15d2d,981.73,Rejected,2022-05-21
9c5d4460-875a-47d5-a354-fd3a3ca01862,1abc7410-149c-48f2-b60f-dc79af9ed76c,1550.93,Pending,2023-12-29
9c6e07bf-5555-4ea5-9c7d-aaeb98d717ad,c2bbbdea-a558-4f1f-bee3-c7cbbaa38470,120.61,Rejected,2020-08-27
9c7394dd-d677-453b-9883-13d3cd6d3338,c697048c-69d1-42bb-88f6-7838bfe9f72c,1560.15,Rejected,2021-05-27
9c927895-4ad5-48d0-a5d7-0d7ea5fcd2c9,f4970b05-6f5a-4bbc-9595-7aaa0a08e8c8,1792.9,Paid,
9c9bada5-1b83-4393-9053-bbb2fd6d7aa7,307e2791-eb45-4b50-8184-20c5aa9ca73a,4465.9,Pending,2022-06-01
9c9dba74-6581-464b-9dc2-dad2ff34bbd6,3c607932-3068-43fe-a1b3-3841ec4f0e38,1869.3,Paid,2024-07-26
9ca525d6-4813-48c1-a3eb-43807e0085c6,b4fd7cf4-34ac-4429-ade1-0c1761b1ba6c,4190.41,Paid,2022-04-03
9cab67e2-ac70-4a44-badf-156eb0267b64,837d4ed3-a8eb-4f9e-8661-718f22bf59ca,3610.1,Rejected,
9cabf8d6-0048-46c7-84cf-81297916b376,6bb735e8-725d-46e3-9949-6899889c54b6,721.79,Rejected,2020-08-31
9cade685-036f-49f7-a968-d7a7fc24bda8,fd854f5d-3847-482c-9186-bfc3022a6652,758.54,Pending,2023-11-24
9cc03ad6-51f0-4081-8abe-70261c82aca0,87463a1f-e660-4884-80eb-2c686e0e6b52,3801.75,Pending,2021-11-05
9cd32a6e-bf8d-4963-aebb-c105ab80be08,2b1bccdd-d925-48ca-8aa3-629ddf7813dd,510.54,Pending,2021-07-12
9cda3ccb-6349-4499-95c5-d432fa0c1fef,85684ebf-af6d-45c3-855c-3f4ff56c4eba,3253.68,Rejected,2023-05-14
9cf21cf9-91f6-43f3-b885-5b1f20458473,bf5525a3-67bd-466b-bb2a-6f68a51d84c5,4337.81,Rejected,2020-08-19
9cf99902-8ed2-4dbe-8090-35543b6b128d,f703e5f8-dd47-40a5-91e2-4fd028115e2a,14217.550000000001,Pending,2020-12-01
9d08ad70-ca0b-4034-8ce7-cd6e9ef8180b,0894ac8b-893e-4e26-b343-8ac1c393e3eb,30998.72,Paid,2021-11-20
9d1f689d-6c89-47e1-95b6-51ad0c9d0626,4cfe38b5-b96e-4b8e-999d-7d7f5701f6b8,3155.56,Paid,
9d245708-1cbf-4419-8bdd-9246adbf52d3,87d96526-fb6c-424b-a5c4-dbab3751c0e3,174.91,Paid,2023-02-07
9d49459f-5473-4ebc-a0db-32e100d04cd9,db410103-cd76-4fe7-88fb-d1de901e2fde,18819.2,Pending,2020-08-21
9d51f72f-0446-457b-a364-798058342445,50aeb40b-40dd-470b-8449-e7084a95001b,2391.78,Rejected,2023-01-24
9d626a3f-f38c-4925-b1c2-505714fac995,8858c23e-7081-482f-8ece-9bfce98a3a6e,3680.51,Pending,2021-06-18
9d6751cd-07d9-4413-8ad9-33a386d34a83,616453db-cca5-49de-9d09-5ac6a9414005,2952.65,Pending,2021-05-28
9d6d0cf1-c0f2-4c6c-80f9-4b62b9f0d237,b8663a82-3952-4a7b-8f2a-8833bcbc09f8,588.51,Rejected,2024-06-23
9d97d43f-26f9-46d7-a363-d3975780ffe4,b590f26d-3826-4218-8f0b-b017b6745815,468.85,Pending,2021-03-28
9dadc7e6-6d64-48a0-a3c5-e2da8c699ae1,dec0b0d4-250b-49c9-b93e-a2cae4d9cc88,4868.64,Rejected,2023-07-13
9dbac95c-0d3f-4fd4-b05c-53032403cb67,d59877f0-7e17-4f4c-82bb-77afc7063b4a,89.45,Paid,2024-02-22
9dbd689c-d68f-45b6-86c9-5d63f4dadd62,3854c5ad-d766-4405-940d-ea7c63a3e0bb,16372.58,Rejected,2019-12-31
9dcb8059-25cc-4ba2-8423-82cf43222f8a,f6cb2230-390c-4797-8c9b-ff673e1d6414,1608.32,Rejected,
9dd0540d-2029-42aa-bf3e-b0437c127720,f3ee8b72-bfd8-40d3-9d75-e5175d55fb06,2671.16,Rejected,2021-09-05
9dd131f0-8cc9-4092-8969-379a0b3c94e6,fd7c2398-48dc-4d22-bf65-133525867eeb,1599.76,Rejected,2024-06-26
9dd47012-d3a2-441e-a32f-cbd813af598f,6cb19b6b-c7b0-4a4f-a117-fdb76fea29cf,3954.69,Rejected,2022-12-30
9e021b80-c03d-4f3d-b1b3-4170138852df,4bd4c327-24f8-4735-896b-c3c5cfa13187,1293.29,Paid,2022-01-19
9e198ae5-75ed-4e9c-9d74-5551c567e146,45b99d4c-fdfc-4c64-8c22-b0dc147718ab,789.04,Paid,2023-06-24
